"last_name, first_name",player_id,team_id,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed,entity_name,team_name,start_year,end_year,runner_runs_tot,runner_runs_XB,runner_runs_SBX,N_runner_moved,runner_runs_XB_swipe,runner_runs_XB_snipe,runner_runs_XB_freeze,N_runner_moved_XB,runner_runs_SB2,runner_runs_SB3,simple_stolen_on_running_act_SB2,simple_stolen_on_running_act_SB3,N_runner_moved_SBX,runner_runs_per_run
"Henderson, Gunnar",683002,110,BAL,SS,25,169,2.0,4.25,28.3,"Henderson, Gunnar",BAL,2026,2026,1.7866109230269336,2.7172461850618848,-0.9306352620349512,42,3.23440700005934,0.0,-0.5171608149974554,32,-1.0440474917704856,0.1134122297355348,-3.191579216995137,0.2986425596285004,10,0.01057166226643156
"McGonigle, Kevin",805808,116,DET,SS,21,155,3.0,4.35,28.2,"McGonigle, Kevin",DET,2026,2026,4.049146061787818,2.7980085747822825,1.2511374870055352,62,5.18155106490818,-0.7548271163113343,-1.6287153738145643,53,1.393160426779508,-0.1420229397739726,2.944402237392836,-0.9499790422268544,9,0.026123522979276243
"Edwards, Xavier",669364,146,MIA,2B,26,178,4.0,4.23,28.2,"Edwards, Xavier",MIA,2026,2026,2.0067142821000568,0.7878542423034878,1.218860039796569,55,3.116628710030164,-1.518834292567587,-0.8099401751590884,40,1.3378025883200155,-0.1189425485234465,6.370500574178656,-0.8251981826361644,15,0.01127367574213515
"Keith, Colt",690993,116,DET,3B,24,109,1.0,4.32,28.2,"Keith, Colt",DET,2026,2026,2.013529487478741,1.6038809192434254,0.4096485682353158,32,2.123192386164403,0.0,-0.5193114669209773,29,0.4586902666671121,-0.0490416984317962,0.596797780411749,-0.3123679440659417,3,0.018472747591548083
"Pérez, Wenceel",672761,116,DET,RF,26,69,,4.28,28.2,"Pérez, Wenceel",DET,2026,2026,1.2848781131599782,1.5642736327805782,-0.2793955196205999,21,1.629436889006766,0.0,-0.0651632562261877,16,0.071198549110006,-0.3505940687306058,0.9107667586012343,-0.8906710049073878,5,0.01862142192985476
"Nimmo, Brandon",607043,140,TEX,RF,33,155,7.0,4.22,28.2,"Nimmo, Brandon",TEX,2026,2026,0.5365835959899203,0.8777437116845944,-0.3411601156946741,35,2.066870372703056,0.0,-1.1891266610184617,31,-0.1737176595551302,-0.1674424561395438,-2.276087397873906,-0.9834086410497516,4,0.003461829651547873
"Loftin, Nick",679845,118,KC,3B,27,114,,4.53,28.2,"Loftin, Nick",KC,2026,2026,0.5531040875501309,0.3573638411011451,0.1957402464489856,35,1.9118779080745123,-0.780310817403035,-0.7742032495703322,33,0.2966752488351901,-0.1009350023862044,0.550085039570978,-0.7349452687206257,2,0.004851790241667814
"Realmuto, J.T.",592663,143,PHI,C,35,105,,4.44,28.2,"Realmuto, J.T.",PHI,2026,2026,0.7086701018612092,0.841890120666468,-0.1332200188052588,22,1.383227624469409,0.0,-0.541337503802941,19,-0.1407205578809379,0.0075005390756791,-0.8692001022286195,-0.3281657659796842,3,0.006749239065344849
"Antonacci, Sam",803011,145,CWS,LF,23,146,,4.33,28.2,"Antonacci, Sam",CWS,2026,2026,2.075124501628654,0.8321836064561251,1.2429408951725287,48,2.8246069016681443,-0.8158933243374968,-1.1765299708745227,31,1.1315127712714854,0.1114281239010431,6.465684536387527,0.3012505806487528,17,0.01421318151800448
"Castro, Willi",650489,115,COL,2B,29,107,1.0,4.26,28.2,"Castro, Willi",COL,2026,2026,0.2156968302489934,-0.757426414947499,0.9731232451964924,33,1.307167122421719,-0.8524482209087915,-1.2121453164604266,24,0.7981154342531777,0.1750078109433149,3.4558965151129404,0.5476028243498459,9,0.0020158582266261065
"Marsh, Brandon",669016,143,PHI,LF,28,125,,4.39,28.1,"Marsh, Brandon",PHI,2026,2026,1.760922197738549,0.93426413644231,0.826658061296239,34,1.6417796426973714,0.0,-0.7075155062550617,25,0.9859101933807172,-0.159252132084479,3.5105875481967965,-1.017238017335749,9,0.014087377581908391
"Williamson, Ben",810938,139,TB,2B,25,116,,4.5,28.1,"Williamson, Ben",TB,2026,2026,1.3049234361693605,0.761806416248491,0.5431170199208695,24,1.2738343411520432,0.0,-0.5120279249035522,17,0.617131240529607,-0.0740142206087374,3.3142940068495697,-0.4643135302149419,7,0.011249339966977245
"Abreu, Wilyer",677800,111,BOS,RF,27,135,3.0,4.29,28.1,"Abreu, Wilyer",BOS,2026,2026,-1.0827949640072785,-0.3151224661523599,-0.7676724978549185,32,1.3905179074125178,-0.7541244491671099,-0.951515924397768,21,-0.8865666102275794,0.118894112372661,-1.4117452329018905,0.3820542410309937,11,-0.008020703437090953
"Reynolds, Bryan",668804,134,PIT,LF,31,157,,4.38,28.1,"Reynolds, Bryan",PIT,2026,2026,0.9177273671405592,0.2872392077517571,0.630488159388802,50,2.302678856808088,-0.7504509385734378,-1.2649887104828927,45,0.7441278432084233,-0.1136396838196212,0.2795221949878558,-0.7738023252441265,5,0.005845397242933498
"Semien, Marcus",543760,121,NYM,2B,35,103,,4.42,28.1,"Semien, Marcus",NYM,2026,2026,-0.4006039207002889,0.7830987958620901,-1.183702716562379,23,1.5514014471630573,0.0,-0.7683026513009672,18,-1.128013984217927,-0.0556887323444519,-3.3159769607802536,-0.3829138886897001,5,-0.003889358453400863
"Chapman, Matt",656305,137,SF,3B,33,133,,4.44,28.1,"Chapman, Matt",SF,2026,2026,-0.6607236434067413,0.0926014445091457,-0.753325087915887,31,1.4722812844567963,0.0,-1.379679839947651,30,-0.6800071073354629,-0.0733179805804241,-4.230658585338243,-0.4504401829109176,1,-0.004967846942907829
"Caballero, José",676609,147,NYY,SS,29,116,,4.27,28.1,"Caballero, José",NYY,2026,2026,-0.5337478703992404,1.4060668132265297,-1.93981468362577,53,1.7277485580653344,0.0,-0.3216817448388047,23,-0.3251260798860522,-1.6146886037397183,5.5690246017010905,-2.293124133453902,30,-0.004601274744821038
"Adell, Jo",666176,108,LAA,RF,27,145,,4.53,28.1,"Adell, Jo",LAA,2026,2026,0.0993873410855147,0.1756625841188807,-0.0762752430333659,29,1.584999130083684,0.0,-1.4093365459648042,27,0.0039949175634243,-0.0802701605967904,-2.3593458073689715,-0.5662409785226985,2,0.000685429938520791
"Schmitt, Casey",669477,137,SF,LF,27,114,,4.53,28.0,"Schmitt, Casey",SF,2026,2026,0.4102342731594612,-0.4799120517506677,0.8901463249101289,34,1.363903362555544,-0.7507462495659789,-1.0930691647402326,25,0.9836076254440886,-0.0934613005339595,4.608550308625151,-0.5698223975188086,9,0.0035985462557847473
"Durbin, Caleb",702332,111,BOS,3B,26,165,,4.42,28.0,"Durbin, Caleb",BOS,2026,2026,0.999041927230204,1.0796429544797426,-0.0806010272495385,49,2.2319103041897908,-0.8729135729537103,-0.2793537767563381,32,-0.9772217854505244,0.8966207582009869,-0.271478744086885,4.309889700317687,17,0.006054799558970933
"Laureano, Ramón",657656,135,SD,LF,31,59,,4.3,28.0,"Laureano, Ramón",SD,2026,2026,0.3408092906655945,0.1674381451475309,0.1733711455180636,23,0.6667890744150335,0.0,-0.4993509292675025,15,-0.1905308135570615,0.3639019590751254,0.2359966560870201,1.683223867204722,8,0.00577642865534906
"Tovar, Ezequiel",678662,115,COL,SS,24,112,,4.41,27.9,"Tovar, Ezequiel",COL,2026,2026,0.6120873641523812,0.1569206205571783,0.4551667435952028,23,0.7747782522271288,0.0,-0.6178576316699504,20,0.5300858159870491,-0.0749190723918462,1.2894128983194,-0.5883836589640322,3,0.0054650657513605466
"Clement, Ernie",676391,141,TOR,2B,30,185,1.0,4.35,27.9,"Clement, Ernie",TOR,2026,2026,-0.2707735804461219,-0.5679018284987924,0.2971282480526706,39,2.1211010638143613,-1.5106952226085544,-1.1783076697045989,35,0.4239006486544232,-0.1267724006017527,-0.7139286990315328,-0.8392018517508443,4,-0.0014636409753844425
"Cowser, Colton",681297,110,BAL,CF,26,65,,4.23,27.9,"Cowser, Colton",BAL,2026,2026,1.283896514250578,0.7430233651956514,0.5408731490549266,23,1.0877226524336567,0.0,-0.3446992872380052,13,0.9869419065705158,-0.4460687575155893,4.57095905253214,-1.211783999643549,10,0.019752254065393507
"McKinstry, Zach",656716,116,DET,2B,31,107,,4.31,27.9,"McKinstry, Zach",DET,2026,2026,-2.242593144767769,0.1253207091950959,-2.367913853962865,31,2.107432877677787,-1.538506314911742,-0.4436058535709496,23,-1.9087781054740045,-0.4591357484888608,-5.465142998010687,-1.242719169327781,8,-0.020958814437081953
"Young, Cole",702284,136,SEA,2B,22,146,,4.3,27.9,"Young, Cole",SEA,2026,2026,-0.6940994228512946,0.5404013506958997,-1.2345007735471942,41,2.2239347739537725,-0.7948773291492526,-0.8886560941086202,36,-1.1598019777793862,-0.0746987957678077,-5.018990957688049,-0.5085699243029592,5,-0.004754105635967771
"Happ, Ian",664023,112,CHC,LF,31,138,,4.38,27.9,"Happ, Ian",CHC,2026,2026,-0.6763476175477783,-0.4704910198486486,-0.2058565976991296,35,1.992283619474815,-0.7815294495264817,-1.6812451897969811,32,-0.1660326987463242,-0.0398238989528056,-2.037836209440131,-0.4782319368329942,3,-0.004901069692375205
"Myers, Dane",667472,113,CIN,CF,30,54,,4.42,27.9,"Myers, Dane",CIN,2026,2026,1.842133445500963,0.4712613916067651,1.370872053894198,22,0.895065477647231,0.0,-0.4238040860404657,14,1.4548673601754127,-0.0839953062812148,6.296093498784922,-0.5232024208123506,8,0.03411358232409191
"Clemens, Kody",665019,142,MIN,1B,30,108,1.0,4.32,27.9,"Clemens, Kody",MIN,2026,2026,0.8196502221664195,0.593881678803088,0.2257685433633315,45,2.6828543987584696,-1.540236098273672,-0.5487366216817094,36,-0.0876903252575372,0.313458868620869,0.1834488811040791,1.127390779341145,9,0.007589353908948328
"Mayo, Coby",691723,110,BAL,3B,24,74,,4.48,27.9,"Mayo, Coby",BAL,2026,2026,0.9839731190902776,0.8615174325214703,0.1224556865688074,22,1.199530893249641,0.0,-0.3380134607281704,18,0.1930408579849698,-0.0705851714161624,0.8916247402534356,-0.4979550127010544,4,0.013296934041760508
"Mullins, Cedric",656775,139,TB,CF,31,71,3.0,4.34,27.9,"Mullins, Cedric",TB,2026,2026,-0.8768138482984814,0.0898081682709004,-0.9666220165693818,24,0.587235478236586,0.0,-0.4974273099656854,9,-0.9157646995577324,-0.0508573170116496,1.2454830008198534,-0.4501388063650778,15,-0.012349490821105372
"Walls, Taylor",670764,139,TB,SS,29,96,,4.42,27.9,"Walls, Taylor",TB,2026,2026,2.339160516528405,0.6564368251850283,1.6827236913433767,53,2.818933266801382,-1.554667223316906,-0.6078292182994468,37,0.7604747612752518,0.9222489300681248,4.897400821299664,4.450760115207317,16,0.02436625538050422
"Riley, Austin",663586,144,ATL,3B,29,127,,4.55,27.8,"Riley, Austin",ATL,2026,2026,1.0350386455329983,0.0654874590192227,0.9695511865137756,38,1.8683750217724415,-0.7848574743696966,-1.018030088383523,32,1.048873728302401,-0.0793225417886255,3.20159951942371,-0.6308014910762985,6,0.008149910594748018
"Marsee, Jakob",805300,146,MIA,CF,25,110,,4.38,27.8,"Marsee, Jakob",MIA,2026,2026,-0.3123160295206342,1.0384197386494358,-1.35073576817007,48,2.039765725675362,0.0,-1.0013459870259267,30,-1.3503073637578424,-0.0004284044122278,-2.8419491992861325,2.339110162935492,18,-0.0028392366320057656
"Call, Alex",669743,119,LAD,LF,31,64,,4.35,27.8,"Call, Alex",LAD,2026,2026,-0.0142597118971812,0.796927097036948,-0.8111868089341292,21,1.0255570666930014,0.0,-0.2286299696560535,18,-0.3715301921996969,-0.4396566167344323,-1.425398869067814,-1.246447555766161,3,-0.00022280799839345626
"Jensen, Carter",695600,118,KC,C,22,112,,4.36,27.8,"Jensen, Carter",KC,2026,2026,0.2221984057546351,0.3588335495152872,-0.136635143760652,33,2.0372917375973887,-0.8064993737314982,-0.8719588143506031,32,-0.2147990217619984,0.0781638780013462,-3.077322784765319,0.227988043427023,1,0.0019839143370949564
"Suzuki, Seiya",673548,112,CHC,RF,31,117,,4.4,27.8,"Suzuki, Seiya",CHC,2026,2026,-2.428067785805122,-2.215261290322048,-0.2128064954830737,24,0.6451402668216838,-0.7964973203497075,-2.0639042367940243,24,-0.1516899106654575,-0.0611165848176161,-3.000226305351576,-0.5261965172650611,0,-0.020752716117992495
"Neto, Zach",687263,108,LAA,SS,25,119,,4.39,27.8,"Neto, Zach",LAA,2026,2026,-1.1366625315983363,-0.670734650584051,-0.4659278810142853,64,2.05054507416752,-1.534929592236317,-1.1863501325152537,41,-1.1253136956134266,0.6593858145991419,0.3233709783937253,2.9930627260704505,23,-0.009551785979817953
"Lewis, Royce",668904,142,MIN,1B,27,91,,4.32,27.8,"Lewis, Royce",MIN,2026,2026,1.495740834714784,0.9436349133482912,0.552105921366493,31,1.3150506035262086,0.0,-0.3714156901779174,21,0.2546079650516738,0.2974979563148193,2.7186453296363235,1.3694983287999591,10,0.016436712469393232
"Martin, Austin",668885,142,MIN,RF,27,124,,4.49,27.8,"Martin, Austin",MIN,2026,2026,-0.1743686791757311,-0.3615024737517942,0.187133794576063,36,1.7914092490669986,-1.5151965402073777,-0.6377151826114161,24,0.252150953795284,-0.0650171592192207,3.006938348897831,-0.6030977344381393,12,-0.0014061990256107346
"Lopez, Nicky",670032,140,TEX,2B,31,86,,4.21,27.8,"Lopez, Nicky",TEX,2026,2026,0.9931300590418372,1.3575089437771577,-0.3643788847353201,21,1.689556695195637,0.0,-0.332047751418479,15,-0.5295710380600639,0.1651921533247434,-1.0799605699465564,0.7495233374444833,6,0.011548023942346943
"Tena, José",677588,120,WSH,DH,25,86,1.0,4.25,27.7,"Tena, José",WSH,2026,2026,0.498164576861838,1.2722465447959146,-0.7740819679340766,26,1.7873555090739082,0.0,-0.5151089642779939,20,-0.7410780956708413,-0.0330038722632354,-1.2207373704502924,-0.3257858308411558,6,0.005792611358858581
"Adames, Willy",642715,137,SF,SS,30,116,,4.43,27.7,"Adames, Willy",SF,2026,2026,-2.1090947251727914,-1.7058946554191912,-0.4032000697536003,38,1.3316239356975708,-1.737172209185848,-1.300346381930914,33,-0.3521831258803892,-0.0510169438732114,-1.7693360411189671,-0.4837103865585743,5,-0.018181851079075786
"Ramírez, José",608070,114,CLE,3B,33,110,,4.36,27.7,"Ramírez, José",CLE,2026,2026,3.020593926679183,0.9089903584528728,2.11160356822631,56,2.2351737289427898,-0.7645676249565739,-0.5616157455333419,34,1.2208706638577191,0.8907329043685903,8.003776479013982,4.290952158091186,22,0.027459944787992574
"Giménez, Andrés",665926,141,TOR,SS,27,115,1.0,4.3,27.7,"Giménez, Andrés",TOR,2026,2026,-0.0503361092428961,-0.9865011752409008,0.9361650659980046,25,0.7664814442794252,-0.8985012148087786,-0.8544814047115477,16,0.5976839653426951,0.3384811006553093,2.9001066832909013,1.521626438079876,9,-0.00043770529776431395
"Freeman, Tyler",671289,115,COL,RF,27,107,,4.5,27.7,"Freeman, Tyler",COL,2026,2026,-2.4019949547772965,-1.1737397099781497,-1.2282552447991473,23,0.726624999758916,-0.8755164740802303,-1.0248482356568347,15,-1.1465472264371146,-0.081708018362032,-2.2920956022342747,-0.5643550885204062,8,-0.02244855097922707
"Martínez, Angel",682657,114,CLE,LF,24,96,,4.4,27.7,"Martínez, Angel",CLE,2026,2026,0.5406632235381519,0.4832917563919311,0.0573714671462207,31,1.4710256180024843,-0.7612032707329744,-0.2265305908775786,20,-0.318255661468641,0.3756271286148618,1.2163548248491842,1.6512110185481812,11,0.0056319085785224154
"Garcia, Maikel",672580,118,KC,3B,26,117,,4.5,27.7,"Garcia, Maikel",KC,2026,2026,0.4888293926067688,1.5131254291060192,-1.0242960364992504,43,1.9784795659838648,0.0,-0.4653541368778462,34,-1.367283763148014,0.3429877266487633,-3.95069100325436,1.3757102414659637,9,0.004178028996639049
"Ohtani, Shohei",660271,119,LAD,DH,31,134,,4.23,27.6,"Ohtani, Shohei",LAD,2026,2026,0.6150709885911624,0.4927334452374318,0.1223375433537305,44,2.6032260251230017,-0.7513983769457093,-1.3590942029398598,36,0.2521144794944201,-0.1297769361406895,-0.0212116836317782,-0.8956940364409539,8,0.00459008200441166
"Harris II, Michael",671739,144,ATL,CF,25,165,1.0,4.28,27.6,"Harris II, Michael",ATL,2026,2026,-2.0272410764357205,-1.3599588827873648,-0.6672821936483558,33,1.5053225525100162,-1.6162612782993668,-1.2490201569980135,25,-0.8100847287393087,0.1428025350909526,-2.687711776694217,0.4021809253215648,8,-0.012286309554155881
"Schneemann, Daniel",682177,114,CLE,3B,29,87,,4.42,27.6,"Schneemann, Daniel",CLE,2026,2026,-0.8510066508732048,-0.5940935069946598,-0.2569131438785449,27,1.475595796828418,-1.5829348042110636,-0.486754499612014,21,-0.3802632352653478,0.1233500913868026,-0.6827519854799864,0.5302541841820806,6,-0.009781685642220745
"Wetherholt, JJ",802139,138,STL,2B,23,164,,4.24,27.6,"Wetherholt, JJ",STL,2026,2026,3.372144127773254,1.4068084802845735,1.96533564748868,47,2.9476137320417366,0.0,-1.5408052517571638,36,1.8834531141495348,0.0818825333391453,6.202125324442269,0.1393240871974347,11,0.020561854437641792
"Collins, Isaac",686555,118,KC,LF,28,120,1.0,4.45,27.5,"Collins, Isaac",KC,2026,2026,-2.9775179529435487,-1.170690967452126,-1.8068269854914225,45,2.0993261477973646,-2.5334514552177136,-0.7365656600317768,33,-1.783703673845867,-0.0231233116455569,-3.6267150196277553,-0.3482421343918177,12,-0.024812649607862905
"Altuve, Jose",514888,117,HOU,2B,36,138,8.0,4.36,27.5,"Altuve, Jose",HOU,2026,2026,-1.5812492460529437,-0.3803597321675867,-1.2008895138853568,26,1.3022178550674723,-0.7547772573507362,-0.9278003298843231,21,-1.1697246287822756,-0.0311648851030809,-3.9316689939976976,-0.3809879370560819,5,-0.011458327869948867
"Bellinger, Cody",641355,147,NYY,LF,30,132,,4.2,27.5,"Bellinger, Cody",NYY,2026,2026,-0.4700383704129898,1.4760142036213384,-1.946052574034328,50,3.743627244507129,-1.52537393736164,-0.7422391035241502,39,-2.1547655334873825,0.2087129594530559,-5.448903746209332,0.2933675791416477,11,-0.003560896745552953
"Kiner-Falefa, Isiah",643396,111,BOS,2B,31,57,,4.43,27.4,"Kiner-Falefa, Isiah",BOS,2026,2026,1.577262706025179,1.0297838758340008,0.5474788301911783,22,1.3086931366132015,0.0,-0.2789092607792011,12,0.8321110747713387,-0.2846322445801605,3.998134720350383,-0.2250111698940812,10,0.027671275544301384
"Dingler, Dillon",693307,116,DET,C,27,145,,4.51,27.4,"Dingler, Dillon",DET,2026,2026,0.5026978929898924,0.7608930097750127,-0.2581951167851203,40,2.639380379670114,-0.9386267645542644,-0.9398606053408364,40,-0.2396752483296319,-0.0185198684554884,-3.823627201778519,-0.39853531869615,0,0.0034668820206199477
"Ward, Taylor",621493,110,BAL,LF,32,155,,4.5,27.4,"Ward, Taylor",BAL,2026,2026,-4.06974397674265,-2.795503458027581,-1.2742405187150696,51,1.9784043314583823,-2.426021260012585,-2.347886529473377,45,-1.166673932845047,-0.107566585870022,-6.719529428002841,-0.9465185004595376,6,-0.026256412753178388
"Andujar, Miguel",609280,135,SD,DH,31,124,,4.46,27.3,"Andujar, Miguel",SD,2026,2026,-0.9850446242174608,0.0499931101392736,-1.0350377343567343,25,1.1423350025158556,0.0,-1.0923418923765824,20,-0.9668073698728252,-0.068230364483909,-2.0387118377946645,-0.5605416859167565,5,-0.007943908259818232
"Rushing, Dalton",687221,119,LAD,C,25,65,,4.45,27.3,"Rushing, Dalton",LAD,2026,2026,0.6386719511286153,0.6960261098099287,-0.0573541586813134,23,1.485851595907958,0.0,-0.7898254860980288,23,-0.0518836373357424,-0.0054705213455709,-1.4223544900134455,-0.2767065661618286,0,0.00982572232505562
"Rocchio, Brayan",677587,114,CLE,SS,25,155,,4.5,27.3,"Rocchio, Brayan",CLE,2026,2026,-0.8765276601876305,0.6001897482636135,-1.476717408451244,41,1.8664149190875263,-0.7604135862906188,-0.5058115845332943,27,-1.1241067555730644,-0.352610652878179,-1.8406523712367635,-1.0214806335193964,14,-0.005655017162500842
"Goodman, Hunter",696100,115,COL,C,26,94,,4.55,27.3,"Goodman, Hunter",COL,2026,2026,-2.9964891553649107,-2.0452006258928908,-0.9512885294720196,33,1.220362995137272,-1.6070777058553014,-1.658485915174861,27,-0.9266356730863382,-0.0246528563856815,-3.1385995373511024,-0.4308943677753995,6,-0.03187754420600969
"Varsho, Daulton",662139,141,TOR,CF,29,128,,4.31,27.3,"Varsho, Daulton",TOR,2026,2026,0.2256984124869434,-0.256187055369978,0.4818854678569215,32,1.5408579083150806,-0.7551380523304196,-1.0419069113546389,28,0.5874703470975536,-0.1055848792406319,1.6899582231837182,-0.7222884197834007,4,0.0017632688475542452
"Gilbert, Drew",687551,137,SF,CF,25,92,,4.35,27.3,"Gilbert, Drew",SF,2026,2026,-0.3068507940909903,0.7370785836436795,-1.04392937773467,25,1.328116344808464,0.0,-0.5910377611647847,23,-1.0021005071980855,-0.0418288705365835,-4.533481867395255,-0.3083922766951457,2,-0.0033353347183803293
"Lee, Jung Hoo",808982,137,SF,RF,27,201,,4.32,27.3,"Lee, Jung Hoo",SF,2026,2026,0.6043076534870504,-0.3120054237049389,0.9163130771919894,46,2.420617955207608,-1.5543256858031969,-1.1782976931093494,41,0.9085504562930172,0.0077626208989722,2.22669153068508,-0.623296210149937,5,0.003006505738741544
"Wood, James",695578,120,WSH,RF,23,146,4.0,4.28,27.3,"Wood, James",WSH,2026,2026,1.2033366533393597,0.2513110160411186,0.9520256372982407,59,2.8461516769168878,-0.7595507995235179,-1.8352898613522493,43,0.858588870033031,0.0934367672652099,4.379889502988959,0.1024831308303469,16,0.008242031872187396
"Acuña Jr., Ronald",660670,144,ATL,RF,28,62,1.0,4.42,27.3,"Acuña Jr., Ronald",ATL,2026,2026,0.7214799871124814,0.6672252841112434,0.054254703001238,40,1.0404956817123527,0.0,-0.3732703976011088,22,-0.4272117375013122,0.4814664405025504,2.7251297045578857,2.1608172480070515,18,0.011636773985685184
"Meidroth, Chase",805367,145,CWS,2B,24,176,,4.44,27.3,"Meidroth, Chase",CWS,2026,2026,0.6509655833272215,0.7013090527614145,-0.050343469434193,30,2.0496974424833088,0.0,-1.348388389721895,28,0.1288199343640592,-0.1791634037982523,-2.875626260307563,-1.222899389541679,2,0.003698668087086486
"Contreras, Willson",575929,111,BOS,1B,34,117,,4.59,27.2,"Contreras, Willson",BOS,2026,2026,-2.204715509039011,-1.049092759170693,-1.1556227498683185,37,1.9422156547822784,-1.5364978561443068,-1.4548105578086648,31,-1.0779119771608845,-0.0777107727074338,-4.427681801003801,-0.583248933783119,6,-0.018843722299478727
"Yelich, Christian",592885,158,MIL,DH,34,125,,4.45,27.2,"Yelich, Christian",MIL,2026,2026,0.6272650508498188,-0.0690341799322032,0.696299230782022,30,1.3974373191146223,-0.8911882827125905,-0.5752832163342348,25,0.3819230387267,0.3143761920553215,0.1203599024848176,1.2629966927159937,5,0.00501812040679855
"Harper, Bryce",547180,143,PHI,1B,33,146,,4.48,27.2,"Harper, Bryce",PHI,2026,2026,-1.5452256439579262,-0.3010239039579174,-1.2442017400000087,48,2.647824368990245,-1.753938738995232,-1.1949095339529303,40,-1.1249147377998816,-0.1192870022001263,-4.620768301914493,0.4025495649319087,8,-0.010583737287383056
"Burger, Jake",669394,140,TEX,1B,30,132,,4.49,27.2,"Burger, Jake",TEX,2026,2026,-0.2965846772277779,-0.2180391354204437,-0.0785455418073341,21,0.7451584720216351,0.0,-0.9631976074420788,20,-0.042412853793834,-0.0361326880135001,-1.6990618614567616,-0.287620536681116,1,-0.002246853615361954
"Yastrzemski, Mike",573262,144,ATL,LF,35,87,,4.41,27.1,"Yastrzemski, Mike",ATL,2026,2026,0.7503229619634896,0.809908790203256,-0.0595858282397664,23,1.7044938748260503,0.0,-0.8945850846227947,23,0.0045586961853674,-0.0641445244251338,-1.7319579826764393,-0.4624091451661759,0,0.008624401861649306
"Ramos, Heliot",671218,137,SF,LF,26,119,,4.52,27.2,"Ramos, Heliot",SF,2026,2026,0.5977349593318642,0.6084020579734875,-0.0106670986416233,26,1.3580054087371616,0.0,-0.7496033507636742,25,-0.1554835002120293,0.144816401570406,-2.092741530788594,0.4900163850836765,1,0.00502298285152827
"Soderstrom, Tyler",691016,133,ATH,LF,24,151,,4.41,27.1,"Soderstrom, Tyler",ATH,2026,2026,-0.3800765363301132,-0.2792724370933024,-0.1008040992368107,37,2.06916107394793,-1.5545412320704282,-0.793892278970804,36,-0.0517823944923965,-0.0490217047444143,-2.273199333630384,-0.5994034289387465,1,-0.002517063154504061
"Vargas, Ildemaro",545121,109,AZ,1B,34,135,1.0,4.43,27.1,"Vargas, Ildemaro",AZ,2026,2026,0.8252796242414094,0.634875209321561,0.1904044149198483,25,1.6272061014109025,0.0,-0.992330892089342,23,0.3083536914184216,-0.1179492764985731,-0.8557107613027174,-0.8227318450873666,2,0.006113182401788218
"Albies, Ozzie",645277,144,ATL,2B,29,164,,4.29,27.0,"Albies, Ozzie",ATL,2026,2026,-0.5961491958059707,0.9902200048285263,-1.5863692006344972,39,2.336956676150955,0.0,-1.3467366713224287,36,-1.50373219990545,-0.0826370007290466,-6.25566308390818,-0.5955792747758606,3,-0.003635056071987626
"Bogaerts, Xander",593428,135,SD,SS,33,164,,4.48,27.0,"Bogaerts, Xander",SD,2026,2026,0.9251572335356112,-0.4184923457585424,1.3436495792941534,30,1.2216847116449834,-0.7889238241807808,-0.8512532332227448,16,1.0312520400101428,0.3123975392840108,4.861042325616616,1.3347447235056211,14,0.005641202643509824
"Karros, Kyle",691720,115,COL,3B,23,131,,4.6,27.0,"Karros, Kyle",COL,2026,2026,1.2013125751215423,0.7409064232844024,0.4604061518371401,41,2.672357020505004,-0.8238548440073128,-1.1075957532132878,37,0.2146323990597506,0.2457737527773896,-1.3099024113570883,0.953791482214694,4,0.009170325000927805
"Muncy, Max",571970,119,LAD,3B,35,105,,4.43,27.0,"Muncy, Max",LAD,2026,2026,0.7214923565042971,0.6104831976338835,0.1110091588704136,28,1.8626809761334409,0.0,-1.252197778499557,27,0.1069174773309399,0.0040916815394736,-0.7907840566755613,-0.231618061769621,1,0.006871355776231401
"Perdomo, Geraldo",672695,109,AZ,SS,26,167,,4.53,27.0,"Perdomo, Geraldo",AZ,2026,2026,-0.5784755685560876,-0.1215093364243393,-0.4569662321317483,60,2.420348336384757,-1.8236983606862949,-0.7181593121228014,38,0.0951502402299146,-0.5521164723616621,4.451121656457509,-1.8213253531465223,22,-0.0034639255602160936
"Caglianone, Jac",695506,118,KC,RF,23,152,,4.44,27.0,"Caglianone, Jac",KC,2026,2026,1.0827991320370285,1.1682662037995777,-0.0854670717625492,38,2.6805046853859023,-0.7750737694543404,-0.7371647121319842,34,-0.0208760200771128,-0.0645910516854363,-0.7468681835215785,-0.4528853836741937,4,0.007123678500243608
"Mead, Curtis",678554,111,BOS,3B,25,111,,4.67,27.0,"Mead, Curtis",BOS,2026,2026,-1.2571937002816909,-0.6217271492524258,-0.6354665510292652,29,1.579609699017822,-0.788496152758687,-1.4128406955115609,25,-0.5905158026997263,-0.0449507483295388,-2.160521383970205,-0.4292962405391043,4,-0.011326069371907124
"Massey, Michael",686681,118,KC,2B,28,110,,4.49,27.0,"Massey, Michael",KC,2026,2026,-0.9432805617010284,-0.9697906659497888,0.0265101042487604,26,1.496139515733154,-1.6589739114518751,-0.8069562702310674,25,-0.1109798661009616,0.1374899703497221,-1.7525865288672513,0.5903975076256985,1,-0.008575277833645712
