"player_id","entity_name","team_name","start_year","end_year","runner_runs_tot","runner_runs_XB","runner_runs_SBX","N_runner_moved","runner_runs_XB_swipe","runner_runs_XB_snipe","runner_runs_XB_freeze","N_runner_moved_XB","runner_runs_SB2","runner_runs_SB3","simple_stolen_on_running_act_SB2","simple_stolen_on_running_act_SB3","N_runner_moved_SBX"
657041,"Thomas, Lane","KC",2026,2026,1.1815957751809942,0.9714535263699886,0.21014224881100574,38,2.2402093622241672,-0.9105637805848088,-0.3581920552693699,30,0.23727763197773308,-0.027135383166727263,2.4787947638905776,-0.2849826044625309,8
669707,"Triolo, Jared","PIT",2026,2026,1.1732578291154938,0.6078557118729929,0.5654021172425009,23,1.170056548603366,0,-0.5622008367303732,16,0.4434952613719707,0.12190685587053043,2.0020027555623385,0.517740601390383,7
687363,"Scott II, Victor","STL",2026,2026,1.158437448343714,0.7804578287289775,0.37797961961473653,28,1.0025361780749849,0,-0.22207834934600731,16,0.21744470835348184,0.16053491126125466,3.614795953117313,0.7051829173651816,12
683146,"Baty, Brett","NYM",2026,2026,1.154926221334979,0.9653656875474103,0.1895605337875686,31,1.6133242458487906,0,-0.6479585583013805,25,0.23301626996544628,-0.043455736177877693,0.32440374517454,-0.3510664825628773,6
682668,"Acuña, Luisangel","CWS",2026,2026,1.1353966773913056,0.22557346419795934,0.9098232131933461,30,1.2984646144720269,-0.9272877588799284,-0.14560339139413894,12,0.13374539062800275,0.776077822565343,4.196552159376175,3.63714378865606,18
666160,"Moniak, Mickey","COL",2026,2026,1.0829983515490034,1.5389005770946789,-0.4559022255456755,25,2.2700892754764728,0,-0.731188698381794,23,-0.426311272554117,-0.029590952991558395,-2.1498648871702977,-0.23217038775251592,2
695506,"Caglianone, Jac","KC",2026,2026,1.0827991320370285,1.1682662037995777,-0.08546707176254922,38,2.6805046853859023,-0.7750737694543404,-0.7371647121319842,34,-0.020876020077112842,-0.06459105168543636,-0.7468681835215785,-0.45288538367419373,4
663586,"Riley, Austin","ATL",2026,2026,1.0350386455329983,0.0654874590192227,0.9695511865137755,38,1.8683750217724417,-0.7848574743696966,-1.018030088383523,32,1.048873728302401,-0.07932254178862554,3.20159951942371,-0.6308014910762985,6
656537,"Hill, Derek","PHI",2026,2026,1.013741142235299,0.2683732804318316,0.7453678618034674,26,1.460301515067763,-0.8744330948703398,-0.3174951397655913,12,0.3820530501400867,0.36331481166338087,4.782816059927589,1.649644626999183,14
686475,"Tolbert, Tyler","KC",2026,2026,0.9995571762556948,-0.3528804817161645,1.3524376579718593,24,0.7759387370789521,-0.7517603495050382,-0.37705886929007826,10,1.0006705962447673,0.351767061727092,6.73546128837404,1.7196102649165068,14
702332,"Durbin, Caleb","BOS",2026,2026,0.999041927230204,1.0796429544797426,-0.08060102724953852,49,2.2319103041897908,-0.8729135729537103,-0.2793537767563381,32,-0.9772217854505245,0.8966207582009869,-0.271478744086885,4.309889700317687,17
670032,"Lopez, Nicky","TEX",2026,2026,0.9931300590418373,1.3575089437771575,-0.36437888473532015,21,1.6895566951956367,0,-0.332047751418479,15,-0.5295710380600639,0.1651921533247434,-1.0799605699465564,0.7495233374444833,6
691723,"Mayo, Coby","BAL",2026,2026,0.9839731190902777,0.8615174325214703,0.12245568656880741,22,1.1995308932496407,0,-0.3380134607281704,18,0.19304085798496984,-0.07058517141616243,0.8916247402534356,-0.49795501270105447,4
677649,"Duran, Ezequiel","TEX",2026,2026,0.96715512284965,0.528450248411855,0.43870487443779504,39,1.9533827700821904,-0.8247168554215561,-0.6002156662487789,29,0.5427188619067805,-0.10401398746898553,3.4907865593863585,-0.7503646259248269,10
682829,"De La Cruz, Elly","CIN",2026,2026,0.9628309630204324,1.4017336892256995,-0.4389027262052671,52,3.0943722044153392,-0.7507139980284593,-0.9419245171611806,33,-0.5548741472112274,0.11597142100596027,2.377876011585284,0.4460326988377622,19
686217,"Frelick, Sal","MIL",2026,2026,0.9493974537567975,1.3302121699794667,-0.3808147162226692,26,1.770396524442375,0,-0.4401843544629085,20,-0.49898334527493504,0.1181686290522661,-1.6728761782623784,0.43405769435942176,6
593428,"Bogaerts, Xander","SD",2026,2026,0.9251572335356111,-0.4184923457585424,1.3436495792941534,30,1.2216847116449834,-0.7889238241807808,-0.8512532332227448,16,1.0312520400101428,0.3123975392840108,4.861042325616616,1.3347447235056213,14
668804,"Reynolds, Bryan","PIT",2026,2026,0.9177273671405591,0.28723920775175715,0.630488159388802,50,2.302678856808088,-0.7504509385734378,-1.2649887104828927,45,0.7441278432084233,-0.11363968381962122,0.27952219498785585,-0.7738023252441265,5
703607,"Bolte, Henry","ATH",2026,2026,0.8667455871192868,0.49968626156600904,0.3670593255532778,32,1.3970542689327587,0,-0.8973680073667496,16,0.9081759360524435,-0.5411166104991657,6.637315745278402,-1.5713308853836994,16
545121,"Vargas, Ildemaro","AZ",2026,2026,0.8252796242414094,0.634875209321561,0.19040441491984839,25,1.6272061014109025,0,-0.9923308920893419,23,0.3083536914184216,-0.11794927649857312,-0.8557107613027174,-0.8227318450873666,2
678246,"Vargas, Miguel","CWS",2026,2026,0.8231634135858403,0.5178305039997217,0.30533290958611864,53,2.8656828537670322,-1.5931957236606173,-0.7546566261066929,44,0.21272024890807534,0.09261266067804318,1.3155620503096703,0.19021416260663365,9
665019,"Clemens, Kody","MIN",2026,2026,0.8196502221664195,0.593881678803088,0.22576854336333155,45,2.6828543987584696,-1.540236098273672,-0.5487366216817094,36,-0.08769032525753728,0.313458868620869,0.1834488811040791,1.127390779341145,9
664702,"Straw, Myles","TOR",2026,2026,0.7565265385640628,0.558976283534258,0.19755025502980486,22,1.757898452779603,-0.7549125990650656,-0.44400957018027953,17,0.4980782304987313,-0.3005279754689264,1.385013268590392,-0.351120218478886,5
573262,"Yastrzemski, Mike","ATL",2026,2026,0.7503229619634896,0.809908790203256,-0.059585828239766415,23,1.7044938748260505,0,-0.8945850846227947,23,0.004558696185367441,-0.06414452442513384,-1.7319579826764393,-0.4624091451661759,0
668930,"Turang, Brice","MIL",2026,2026,0.7332042118591201,0.660983608146801,0.07222060371231905,52,2.6078341706168557,-0.7614627606731385,-1.185387801796915,40,-0.2407333760688113,0.31295397978113015,0.10461761799627933,1.1034116049928515,12
687637,"Beavers, Dylan","BAL",2026,2026,0.7308549285113828,1.393981332148062,-0.6631264036366793,27,1.8244689566404761,0,-0.4304876244924138,20,-0.7992323091865916,0.13610590554991223,-1.4175505897205665,0.5737197835331526,7
800050,"DeLauter, Chase","CLE",2026,2026,0.7262257401203696,0.9356446688384435,-0.20941892871807394,38,2.438454413367352,-0.7597274029764558,-0.7430823415524523,33,0.3145288211378343,-0.5239477498559081,-1.5563382606008827,-1.6799718360651519,5
571970,"Muncy, Max","LAD",2026,2026,0.7214923565042971,0.6104831976338835,0.11100915887041361,28,1.8626809761334406,0,-1.252197778499557,27,0.10691747733093993,0.004091681539473662,-0.7907840566755613,-0.23161806176962102,1
660670,"Acuña Jr., Ronald","ATL",2026,2026,0.7214799871124814,0.6672252841112434,0.054254703001238046,40,1.0404956817123527,0,-0.37327039760110886,22,-0.4272117375013122,0.4814664405025504,2.7251297045578857,2.1608172480070515,18
702222,"Crawford, Justin","PHI",2026,2026,0.717758684330857,0.31663353947094386,0.4011251448599132,31,1.4524082530237603,0,-1.135774713552816,19,0.4153744067872824,-0.014249261927369462,3.9446116892129184,-0.44459808813944124,12
592663,"Realmuto, J.T.","PHI",2026,2026,0.7086701018612092,0.841890120666468,-0.13322001880525886,22,1.383227624469409,0,-0.541337503802941,19,-0.14072055788093796,0.007500539075679164,-0.8692001022286195,-0.3281657659796842,3
693304,"Gonzales, Nick","PIT",2026,2026,0.6703527838648178,0.8142975476943115,-0.14394476382949375,36,2.54335544043046,-0.7936101398826652,-0.9354477528534834,32,-0.06352970031426473,-0.08041506351522897,-1.7859130034907325,-0.6505278139392228,4
694671,"Langford, Wyatt","TEX",2026,2026,0.6609720640972747,-0.1630646401219746,0.8240367042192493,26,1.3248232186403042,-0.7902353665762555,-0.6976524921860232,18,1.31109919897219,-0.48706249475294117,5.321295476641681,-1.3136020764186909,8
663656,"Tucker, Kyle","LAD",2026,2026,0.658970840138478,0.2133964670895586,0.4455743730489194,32,1.5056647201147653,0,-1.2922682530252068,28,0.3030935348150082,0.14248083823391122,-1.2252045244967555,0.6048122079558951,4
805367,"Meidroth, Chase","CWS",2026,2026,0.6509655833272215,0.7013090527614145,-0.050343469434193024,30,2.0496974424833088,0,-1.3483883897218947,28,0.1288199343640592,-0.17916340379825232,-2.875626260307563,-1.2228993895416793,2
643289,"Dubón, Mauricio","ATL",2026,2026,0.6507885738439164,1.2000014392335385,-0.5492128653896221,30,2.0669503855072433,0,-0.8669489462737049,28,-0.49135325145541703,-0.05785961393420474,-3.3696215336451045,-0.4893908665483587,2
687221,"Rushing, Dalton","LAD",2026,2026,0.6386719511286153,0.6960261098099287,-0.0573541586813134,23,1.4858515959079581,0,-0.7898254860980288,23,-0.051883637335742465,-0.005470521345570941,-1.4223544900134457,-0.27670656616182865,0
592885,"Yelich, Christian","MIL",2026,2026,0.6272650508498188,-0.06903417993220326,0.696299230782022,30,1.3974373191146223,-0.8911882827125905,-0.5752832163342348,25,0.3819230387267,0.3143761920553215,0.12035990248481768,1.2629966927159935,5
660271,"Ohtani, Shohei","LAD",2026,2026,0.6150709885911624,0.49273344523743184,0.1223375433537305,44,2.6032260251230017,-0.7513983769457093,-1.3590942029398598,36,0.2521144794944201,-0.12977693614068952,-0.021211683631778208,-0.8956940364409539,8
678662,"Tovar, Ezequiel","COL",2026,2026,0.6120873641523812,0.15692062055717831,0.45516674359520287,23,0.7747782522271288,0,-0.6178576316699504,20,0.5300858159870491,-0.07491907239184625,1.2894128983194,-0.5883836589640322,3
691594,"Sanoja, Javier","MIA",2026,2026,0.6097548039338381,0.6642528142842165,-0.0544980103503784,37,1.9176700621427045,-0.7739199738303022,-0.4794972740281858,30,-0.44190841465843733,0.3874104043080591,-1.6853319243355256,1.647040935499503,7
